job_id,estimate_id,scheduled_date,completed_date,completed_month,customer_id,customer_name,customer_type,contract_type,acquisition_channel,property_tier,service_id,service_name,service_category,billing_type,target_margin,crew_id,crew_name,crew_home_base,city,billed_revenue,labor_cost,actual_material_cost,gross_profit,gross_margin_pct,estimated_labor_hours,actual_labor_hours,labor_variance_hours,labor_variance_pct,estimated_material_cost,material_variance,material_variance_pct,rework_flag,weather_delay_flag,travel_minutes,customer_rating
917697,51490,2025-09-13,2025-09-13,2025-09-01 00:00:00,364,Maple Market,Commercial,One-time,Nextdoor,Premium,8,Shrub & Tree Trimming,Enhancement,one-time,0.36,1,Crew A,Nolensville,Nolensville,859.22,231.36,107.19,520.6700000000001,0.6059798421824446,10.1,9.93,-0.16999999999999993,-0.016831683168316826,104.68,2.509999999999991,0.023977837218188677,0,0,31,4.5
917231,50576,2025-09-13,2025-09-13,2025-09-01 00:00:00,136,Luke Diaz,Residential,One-time,Referral,Standard,8,Shrub & Tree Trimming,Enhancement,one-time,0.36,5,Crew E,Nashville,Franklin,486.02,114.1,56.92,314.99999999999994,0.6481214764824492,6.06,5.7,-0.35999999999999943,-0.05940594059405931,64.78,-7.859999999999999,-0.12133374498301944,0,0,34,4.7
910111,,2025-09-13,2025-09-13,2025-09-01 00:00:00,247,Meadow Apartments,Commercial,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Spring Hill,71.46,20.51,6.12,44.82999999999999,0.6273439686537923,1.01,1.01,0.0,0.0,6.25,-0.1299999999999999,-0.02079999999999998,0,0,25,4.4
903268,,2025-09-13,2025-09-13,2025-09-01 00:00:00,84,Jack Hayes,Residential,Recurring,Facebook,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,57.77,17.689999999999998,7.2,32.88,0.5691535398996019,1.02,0.92,-0.09999999999999998,-0.09803921568627448,6.78,0.41999999999999993,0.06194690265486724,0,0,39,4.4
915787,,2025-09-13,2025-09-13,2025-09-01 00:00:00,394,Cumberland Academy,Commercial,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,61.9,15.39,5.78,40.73,0.6579967689822294,0.98,0.72,-0.26,-0.2653061224489796,6.25,-0.46999999999999975,-0.07519999999999996,0,0,24,5.0
902174,,2025-09-13,2025-09-13,2025-09-01 00:00:00,52,Elijah Brooks,Residential,Recurring,Website,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,126.59,39.86,12.51,74.22,0.5863022355636306,1.97,1.92,-0.050000000000000044,-0.0253807106598985,13.9,-1.3900000000000006,-0.10000000000000003,0,0,28,4.7
912265,,2025-09-13,2025-09-13,2025-09-01 00:00:00,309,Ethan Collins,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,60.75,21.33,5.51,33.910000000000004,0.5581893004115227,0.99,1.05,0.06000000000000005,0.06060606060606066,6.4,-0.8900000000000006,-0.1390625000000001,0,0,25,4.3
901701,,2025-09-13,2025-09-13,2025-09-01 00:00:00,41,Jack Cooper,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,57.22,23.72,6.18,27.32,0.4774554351625306,1.01,1.14,0.1299999999999999,0.1287128712871286,5.81,0.3700000000000001,0.06368330464716009,0,0,25,4.3
905372,,2025-09-13,2025-09-13,2025-09-01 00:00:00,139,Mateo Collins,Residential,Recurring,Facebook,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,59.77,23.080000000000002,5.84,30.849999999999998,0.5161452233561987,1.03,1.02,-0.010000000000000009,-0.009708737864077678,6.26,-0.41999999999999993,-0.0670926517571885,0,0,10,4.8
907903,,2025-09-13,2025-09-13,2025-09-01 00:00:00,194,Henry Brooks,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,53.49,18.53,6.41,28.55,0.533744625163582,1.0,0.84,-0.16000000000000003,-0.16000000000000003,6.23,0.17999999999999972,0.028892455858747945,0,0,34,5.0
906831,,2025-09-13,2025-09-13,2025-09-01 00:00:00,173,Carter Hayes,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,82.3,31.759999999999998,8.65,41.89,0.5089914945321993,1.5,1.44,-0.06000000000000005,-0.040000000000000036,8.78,-0.129999999999999,-0.014806378132118339,0,0,14,4.8
907497,,2025-09-13,2025-09-13,2025-09-01 00:00:00,186,Wyatt Reed,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Nashville,57.5,23.740000000000002,5.59,28.169999999999998,0.4899130434782608,0.96,1.13,0.16999999999999993,0.17708333333333326,6.66,-1.0700000000000003,-0.1606606606606607,1,0,40,4.2
913711,,2025-09-13,2025-09-13,2025-09-01 00:00:00,348,Mason Bailey,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,52.3,18.38,6.41,27.51,0.5260038240917783,0.91,0.89,-0.020000000000000018,-0.021978021978021997,6.28,0.1299999999999999,0.02070063694267514,0,0,8,4.5
909632,,2025-09-13,2025-09-13,2025-09-01 00:00:00,233,Carter Ross,Residential,Recurring,Nextdoor,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Nolensville,83.24,33.19,8.76,41.29,0.49603555982700626,1.47,1.57,0.10000000000000009,0.0680272108843538,8.53,0.23000000000000043,0.026963657678780825,0,0,52,4.5
900475,,2025-09-13,2025-09-13,2025-09-01 00:00:00,13,Aiden Collins,Residential,Recurring,Homebuilder/HOA,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,54.46,22.78,6.66,25.02,0.45941975762027176,1.04,1.07,0.030000000000000027,0.028846153846153872,6.59,0.07000000000000028,0.010622154779969695,0,0,28,4.6
910214,,2025-09-13,2025-09-13,2025-09-01 00:00:00,249,Owen Ramos,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,85.92,29.15,9.59,47.18000000000001,0.5491154562383613,1.36,1.41,0.04999999999999982,0.03676470588235281,9.15,0.4399999999999995,0.04808743169398901,0,0,11,4.7
905267,,2025-09-13,2025-09-13,2025-09-01 00:00:00,137,Mateo Ramos,Residential,Recurring,Referral,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,79.98,28.82,7.89,43.27,0.5410102525631408,1.39,1.31,-0.07999999999999985,-0.057553956834532266,8.4,-0.5100000000000007,-0.06071428571428579,0,0,43,4.7
914126,,2025-09-13,2025-09-13,2025-09-01 00:00:00,356,Carter Morgan,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,81.5,35.59,9.0,36.91,0.45288343558282207,1.45,1.66,0.20999999999999996,0.14482758620689654,8.96,0.03999999999999915,0.004464285714285619,0,0,10,4.8
910263,,2025-09-13,2025-09-13,2025-09-01 00:00:00,250,Hudson Gray,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,66.85,23.14,9.24,34.46999999999999,0.5156320119670904,1.35,1.04,-0.31000000000000005,-0.22962962962962966,8.76,0.4800000000000004,0.05479452054794526,0,0,29,4.4
910725,,2025-09-13,2025-09-13,2025-09-01 00:00:00,262,Harpeth Builders,Commercial,Recurring,Nextdoor,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,70.62,21.52,5.95,43.150000000000006,0.6110167091475504,1.08,1.07,-0.010000000000000009,-0.009259259259259267,6.41,-0.45999999999999996,-0.07176287051482058,0,0,8,4.8
905635,,2025-09-14,2025-09-14,2025-09-01 00:00:00,144,Caleb Reed,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,55.39,19.09,6.87,29.429999999999996,0.5313233435638202,0.95,0.94,-0.010000000000000009,-0.010526315789473694,6.88,-0.009999999999999787,-0.0014534883720929922,0,0,11,4.7
904419,,2025-09-14,2025-09-14,2025-09-01 00:00:00,113,Jack Cole,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,60.43,18.98,6.34,35.11,0.5810028131722654,1.02,0.93,-0.08999999999999997,-0.08823529411764702,6.24,0.09999999999999964,0.01602564102564097,1,0,9,3.9
914429,,2025-09-14,2025-09-14,2025-09-01 00:00:00,363,Jackson Diaz,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,53.06,21.03,5.72,26.310000000000002,0.49585375047116476,0.98,1.04,0.06000000000000005,0.06122448979591842,6.22,-0.5,-0.08038585209003216,0,0,21,4.9
906111,,2025-09-14,2025-09-14,2025-09-01 00:00:00,155,Ethan Cole,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,56.35,22.75,5.92,27.68,0.4912156166814552,1.02,1.06,0.040000000000000036,0.03921568627450984,6.59,-0.6699999999999999,-0.10166919575113809,0,0,10,4.3
908233,,2025-09-14,2025-09-14,2025-09-01 00:00:00,199,Henry Morgan,Residential,Recurring,Yard Sign,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,79.45,31.720000000000002,8.9,38.830000000000005,0.4887350534927628,1.32,1.49,0.16999999999999993,0.12878787878787873,8.94,-0.03999999999999915,-0.004474272930648674,0,0,15,4.7
915854,,2025-09-14,2025-09-14,2025-09-01 00:00:00,395,Owen Morgan,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,56.78,24.82,6.29,25.67,0.45209580838323354,1.03,1.08,0.050000000000000044,0.04854368932038839,6.43,-0.13999999999999968,-0.021772939346811772,0,0,17,4.6
913303,,2025-09-13,2025-09-14,2025-09-01 00:00:00,339,Caleb Murphy,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,60.45,21.32,5.53,33.6,0.5558312655086849,1.08,1.03,-0.050000000000000044,-0.046296296296296335,5.83,-0.2999999999999998,-0.05145797598627784,0,1,9,5.0
913030,,2025-09-14,2025-09-14,2025-09-01 00:00:00,331,Hudson Brooks,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,56.27,18.53,5.93,31.810000000000002,0.565310111960192,0.98,0.91,-0.06999999999999995,-0.07142857142857138,6.26,-0.33000000000000007,-0.05271565495207669,0,0,20,4.7
911355,,2025-09-14,2025-09-14,2025-09-01 00:00:00,283,Liam Bennett,Residential,Recurring,Referral,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,121.28,39.0,15.25,67.03,0.5526879947229552,1.98,1.86,-0.11999999999999988,-0.060606060606060545,12.93,2.3200000000000003,0.17942768754833724,0,0,24,4.7
916369,,2025-09-14,2025-09-14,2025-09-01 00:00:00,409,James Murphy,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,79.97,40.1,8.27,31.599999999999998,0.3951481805677129,1.39,1.88,0.49,0.3525179856115108,9.15,-0.8800000000000008,-0.09617486338797822,0,0,40,4.3
909192,,2025-09-14,2025-09-14,2025-09-01 00:00:00,222,Mason Ross,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,78.88,28.16,7.69,43.03,0.5455121703853956,1.26,1.36,0.10000000000000009,0.07936507936507943,8.38,-0.6900000000000004,-0.0823389021479714,0,0,30,4.6
901938,,2025-09-14,2025-09-14,2025-09-01 00:00:00,45,Lucas Ramos,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Nolensville,56.42,19.89,6.79,29.740000000000002,0.5271180432470756,0.95,0.93,-0.019999999999999907,-0.02105263157894727,6.78,0.009999999999999787,0.0014749262536872842,0,0,40,4.4
916679,,2025-09-14,2025-09-14,2025-09-01 00:00:00,416,Caleb Murphy,Residential,Recurring,Referral,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,83.31,32.129999999999995,9.38,41.800000000000004,0.5017404873364543,1.39,1.51,0.1200000000000001,0.08633093525179865,8.74,0.6400000000000006,0.0732265446224257,0,0,20,4.5
915295,,2025-09-14,2025-09-14,2025-09-01 00:00:00,384,Willow Cafe,Commercial,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,70.64,17.740000000000002,5.54,47.36,0.6704416761041903,1.01,0.79,-0.21999999999999997,-0.2178217821782178,6.45,-0.9100000000000001,-0.14108527131782947,0,0,18,4.2
914870,,2025-09-14,2025-09-14,2025-09-01 00:00:00,374,Ethan Collins,Residential,Recurring,Facebook,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,79.82,27.72,8.01,44.089999999999996,0.5523678276121273,1.31,1.35,0.040000000000000036,0.030534351145038195,8.26,-0.25,-0.03026634382566586,0,0,8,4.3
908572,,2025-09-14,2025-09-14,2025-09-01 00:00:00,206,Caleb Parker,Residential,Recurring,Nextdoor,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,62.97,21.03,6.46,35.48,0.5634429093218993,1.05,0.93,-0.12,-0.11428571428571428,6.74,-0.28000000000000025,-0.04154302670623149,0,0,19,4.3
903621,,2025-09-14,2025-09-14,2025-09-01 00:00:00,95,Maple Builders,Commercial,Recurring,Facebook,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,96.79,27.369999999999997,7.87,61.55000000000002,0.635912800909185,1.42,1.18,-0.24,-0.16901408450704225,8.42,-0.5499999999999998,-0.06532066508313537,0,0,26,4.8
913985,,2025-09-14,2025-09-14,2025-09-01 00:00:00,353,Jack Diaz,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,56.69,22.78,6.62,27.289999999999996,0.48139001587581576,0.99,1.04,0.050000000000000044,0.05050505050505055,6.71,-0.08999999999999986,-0.013412816691505194,0,0,22,4.7
902003,,2025-09-13,2025-09-14,2025-09-01 00:00:00,47,Noah Murphy,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,61.38,23.38,6.62,31.38,0.5112414467253177,1.07,1.1,0.030000000000000027,0.028037383177570117,6.22,0.40000000000000036,0.06430868167202579,0,1,34,4.8
905738,,2025-09-14,2025-09-14,2025-09-01 00:00:00,146,Hudson Collins,Residential,Recurring,Yard Sign,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,63.05,22.09,6.62,34.339999999999996,0.5446471054718477,0.99,1.08,0.09000000000000008,0.090909090909091,6.9,-0.28000000000000025,-0.04057971014492757,0,0,30,4.6
916630,,2025-09-14,2025-09-14,2025-09-01 00:00:00,414,Lucas Reed,Residential,Recurring,Homebuilder/HOA,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,55.43,19.79,6.95,28.69,0.5175897528414216,0.98,0.97,-0.010000000000000009,-0.01020408163265307,6.39,0.5600000000000005,0.08763693270735533,0,0,33,4.5
905570,,2025-09-14,2025-09-14,2025-09-01 00:00:00,143,Mason Reed,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Spring Hill,58.39,17.8,6.24,34.35,0.5882856653536565,0.98,0.87,-0.10999999999999999,-0.11224489795918366,6.81,-0.5699999999999994,-0.08370044052863428,0,0,35,4.7
915974,,2025-09-14,2025-09-14,2025-09-01 00:00:00,398,Hearth Clinic,Commercial,Recurring,Facebook,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Spring Hill,69.59,24.97,6.33,38.290000000000006,0.5502227331513149,0.91,1.17,0.2599999999999999,0.2857142857142856,6.52,-0.1899999999999995,-0.029141104294478453,0,0,29,4.9
908375,,2025-09-14,2025-09-14,2025-09-01 00:00:00,203,Caleb Hayes,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,78.79,27.46,7.33,44.00000000000001,0.558446503363371,1.46,1.25,-0.20999999999999996,-0.14383561643835616,8.18,-0.8499999999999996,-0.10391198044009776,0,0,26,5.0
916975,50091,2025-09-14,2025-09-14,2025-09-01 00:00:00,25,Caleb Foster,Residential,Recurring,Website,Premium,4,Aeration & Overseeding,Seasonal,one-time,0.37,4,Crew D,Spring Hill,Spring Hill,497.22,103.37,91.33,302.52000000000004,0.6084228309400266,5.22,4.65,-0.5699999999999994,-0.10919540229885047,101.64,-10.310000000000002,-0.10143644234553327,0,0,26,4.4
912729,,2025-09-14,2025-09-14,2025-09-01 00:00:00,323,Maple Academy,Commercial,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,75.41,22.67,6.83,45.91,0.608805198249569,1.12,1.11,-0.010000000000000009,-0.008928571428571435,6.73,0.09999999999999964,0.014858841010401134,0,0,33,4.5
902682,,2025-09-14,2025-09-14,2025-09-01 00:00:00,65,Owen Ramos,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,57.24,24.73,6.61,25.900000000000006,0.452480782669462,0.96,1.14,0.17999999999999994,0.18749999999999994,6.42,0.1900000000000004,0.02959501557632405,0,0,17,4.1
905923,,2025-09-14,2025-09-14,2025-09-01 00:00:00,149,Carter Cooper,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,60.54,22.009999999999998,5.22,33.31,0.5502147340601256,0.96,1.08,0.1200000000000001,0.1250000000000001,5.96,-0.7400000000000002,-0.1241610738255034,0,0,13,5.0
912227,,2025-09-14,2025-09-14,2025-09-01 00:00:00,308,Luke Reed,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,58.84,27.09,6.69,25.060000000000002,0.42590074779061865,1.02,1.29,0.27,0.2647058823529412,6.32,0.3700000000000001,0.05854430379746837,0,0,32,4.5
917548,51209,2025-09-14,2025-09-14,2025-09-01 00:00:00,294,Creek Dental,Commercial,Recurring,Facebook,Premium,6,Landscape Installation,Project,one-time,0.37,2,Crew B,Franklin,Spring Hill,4424.15,990.57,1432.91,2000.6699999999994,0.4522156798481063,40.01,47.09,7.080000000000005,0.1769557610597352,1656.9,-223.99,-0.1351861910797272,0,0,47,4.9
907093,,2025-09-14,2025-09-14,2025-09-01 00:00:00,178,Noah Parker,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,56.21,19.61,7.02,29.580000000000002,0.526240882405266,0.93,0.94,0.009999999999999898,0.0107526881720429,6.62,0.39999999999999947,0.06042296072507545,0,0,19,5.0
905439,,2025-09-14,2025-09-14,2025-09-01 00:00:00,140,Jackson Collins,Residential,Recurring,Nextdoor,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,61.88,21.63,6.57,33.68,0.5442792501616031,1.0,0.99,-0.010000000000000009,-0.010000000000000009,5.95,0.6200000000000001,0.10420168067226893,0,0,19,4.8
910036,,2025-09-13,2025-09-14,2025-09-01 00:00:00,245,Levi Hayes,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,87.76,30.72,9.42,47.620000000000005,0.542616226071103,1.35,1.46,0.10999999999999988,0.08148148148148139,8.73,0.6899999999999995,0.07903780068728516,0,1,21,4.8
907328,,2025-09-14,2025-09-14,2025-09-01 00:00:00,182,Henry Flores,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,55.62,16.95,6.57,32.1,0.5771305285868393,0.92,0.77,-0.15000000000000002,-0.1630434782608696,6.43,0.14000000000000057,0.02177293934681191,0,0,19,4.7
907815,,2025-09-14,2025-09-14,2025-09-01 00:00:00,192,Caleb Murphy,Residential,Recurring,Homebuilder/HOA,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,123.0,48.78,14.86,59.36,0.48260162601626017,1.97,2.3,0.32999999999999985,0.16751269035532987,13.92,0.9399999999999995,0.06752873563218387,0,0,24,4.7
912680,,2025-09-14,2025-09-14,2025-09-01 00:00:00,322,Noah Parker,Residential,Recurring,Google Search,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,111.63,38.29,14.61,58.730000000000004,0.5261130520469408,2.05,1.79,-0.2599999999999998,-0.12682926829268285,13.23,1.379999999999999,0.10430839002267565,0,0,22,4.9
915220,,2025-09-14,2025-09-14,2025-09-01 00:00:00,382,River Apartments,Commercial,Recurring,Homebuilder/HOA,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,64.82,24.07,6.29,34.459999999999994,0.5316260413452638,1.03,1.16,0.1299999999999999,0.1262135922330096,6.35,-0.05999999999999961,-0.009448818897637734,0,0,16,4.4
908787,,2025-09-12,2025-09-14,2025-09-01 00:00:00,211,Fox Clinic,Commercial,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,71.63,20.84,7.7,43.08999999999999,0.6015635906742983,0.93,1.03,0.09999999999999998,0.10752688172043008,6.85,0.8500000000000005,0.124087591240876,0,1,13,5.0
909246,,2025-09-14,2025-09-14,2025-09-01 00:00:00,225,Henry Parker,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,57.79,20.8,6.09,30.899999999999995,0.5346945838380341,1.12,1.0,-0.1200000000000001,-0.10714285714285723,6.19,-0.10000000000000053,-0.016155088852988775,0,0,14,5.0
912626,,2025-09-14,2025-09-14,2025-09-01 00:00:00,320,Noah Price,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,79.3,28.37,8.5,42.42999999999999,0.5350567465321563,1.38,1.29,-0.08999999999999986,-0.06521739130434773,9.19,-0.6899999999999995,-0.07508161044613705,0,0,47,4.9
917047,50221,2025-09-14,2025-09-14,2025-09-01 00:00:00,57,Meadow Cafe,Commercial,Recurring,Website,Standard,4,Aeration & Overseeding,Seasonal,one-time,0.37,5,Crew E,Nashville,Nashville,493.02,116.39000000000001,112.42,264.21,0.5359011804794938,5.18,5.85,0.6699999999999999,0.12934362934362933,116.88,-4.459999999999994,-0.03815879534565361,0,0,35,5.0
